2025-10-29 12:17:52, Instruction: 0xffff800010af7418, Mem: 2846587901, Flipped bit 0, Flipped 2846587900, [+] System running normally
2025-10-29 13:54:04, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 7, Flipped 446300314, [+] System running normally
2025-10-29 13:54:06, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 8, Flipped 446300442, [+] System running normally
2025-10-29 13:54:08, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 9, Flipped 446300698, [+] System running normally
2025-10-29 13:54:10, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 10, Flipped 446301210, [+] System running normally
2025-10-29 13:54:12, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 11, Flipped 446302234, [+] System running normally
2025-10-29 13:54:16, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 12, Flipped 446304282, [+] System running normally
2025-10-29 13:54:18, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 13, Flipped 446308378, [+] System running normally
2025-10-29 13:54:20, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 14, Flipped 446316570, [+] System running normally
2025-10-29 13:54:22, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 15, Flipped 446332954, [+] System running normally
2025-10-29 13:54:24, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 16, Flipped 446365722, [+] System running normally
2025-10-29 13:54:26, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 17, Flipped 446169114, [+] System running normally
2025-10-29 13:54:28, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 18, Flipped 446562330, [+] System running normally
2025-10-29 13:54:30, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 19, Flipped 445775898, [+] System running normally
2025-10-29 13:54:32, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 20, Flipped 445251610, [+] System running normally
2025-10-29 13:54:34, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 21, Flipped 448397338, [+] System running normally
2025-10-29 13:54:36, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 22, Flipped 450494490, [+] System running normally
2025-10-29 13:54:38, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 23, Flipped 437911578, [+] System running normally
2025-10-29 13:54:40, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 24, Flipped 463077402, [+] System running normally
2025-10-29 13:54:42, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 25, Flipped 412745754, [+] System running normally
2025-10-29 13:54:44, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 26, Flipped 513409050, [+] System running normally
2025-10-29 13:54:46, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 27, Flipped 312082458, [+] System running normally
2025-10-29 13:54:48, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 28, Flipped 177864730, [+] System running normally
2025-10-29 13:54:50, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 29, Flipped 983171098, [+] System running normally
2025-10-29 13:54:52, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 30, Flipped 1520042010, [+] System running normally
2025-10-29 13:54:54, Instruction: 0xffff800010af7540, Mem: 446300186, Flipped bit 31, Flipped 2593783834, [+] System running normally
2025-10-29 13:54:56, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 0, Flipped 2433860408, [+] System running normally
2025-10-29 13:54:58, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 1, Flipped 2433860411, [+] System running normally
2025-10-29 13:55:00, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 2, Flipped 2433860413, [+] System running normally
2025-10-29 13:55:02, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 3, Flipped 2433860401, [+] System running normally
2025-10-29 13:55:06, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 4, Flipped 2433860393, [+] System running normally
2025-10-29 13:55:08, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 5, Flipped 2433860377, [+] System running normally
2025-10-29 13:55:10, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 6, Flipped 2433860473, [+] System running normally
2025-10-29 13:55:12, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 7, Flipped 2433860537, [+] System running normally
2025-10-29 13:55:14, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 8, Flipped 2433860153, [+] System running normally
2025-10-29 13:55:16, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 9, Flipped 2433859897, [+] System running normally
2025-10-29 13:55:18, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 10, Flipped 2433861433, [+] System running normally
2025-10-29 13:55:20, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 11, Flipped 2433862457, [+] System running normally
2025-10-29 13:55:24, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 12, Flipped 2433864505, [+] System running normally
2025-10-29 13:55:26, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 13, Flipped 2433868601, [+] System running normally
2025-10-29 13:55:30, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 14, Flipped 2433844025, [+] System running normally
2025-10-29 13:55:32, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 15, Flipped 2433827641, [+] System running normally
2025-10-29 13:55:34, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 16, Flipped 2433794873, [+] System running normally
2025-10-29 13:55:36, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 17, Flipped 2433991481, [+] System running normally
2025-10-29 13:55:38, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 18, Flipped 2434122553, [+] System running normally
2025-10-29 13:55:42, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 19, Flipped 2434384697, [+] System running normally
2025-10-29 13:55:44, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 20, Flipped 2432811833, [+] System running normally
2025-10-29 13:55:46, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 21, Flipped 2435957561, [+] System running normally
2025-10-29 13:55:48, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 22, Flipped 2438054713, [+] System running normally
2025-10-29 13:55:50, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 23, Flipped 2442249017, [+] System running normally
2025-10-29 13:55:52, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 24, Flipped 2417083193, [+] System running normally
2025-10-29 13:55:54, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 25, Flipped 2467414841, [+] System running normally
2025-10-29 13:55:56, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 26, Flipped 2500969273, [+] System running normally
2025-10-29 13:55:58, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 27, Flipped 2568078137, [+] System running normally
2025-10-29 13:56:00, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 28, Flipped 2165424953, [+] System running normally
2025-10-29 13:56:02, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 29, Flipped 2970731321, [+] System running normally
2025-10-29 13:56:04, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 30, Flipped 3507602233, [+] System running normally
2025-10-29 13:56:06, Instruction: 0xffff800010af7544, Mem: 2433860409, Flipped bit 31, Flipped 286376761, [+] System running normally
2025-10-29 13:56:08, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 0, Flipped 4181764065, [+] System running normally
2025-10-29 13:56:10, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 1, Flipped 4181764066, [+] System running normally
2025-10-29 13:56:12, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 2, Flipped 4181764068, [+] System running normally
2025-10-29 13:56:14, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 3, Flipped 4181764072, [+] System running normally
2025-10-29 13:56:16, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 4, Flipped 4181764080, [+] System running normally
2025-10-29 13:56:19, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 5, Flipped 4181764032, [+] System running normally
2025-10-29 13:56:21, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 6, Flipped 4181764000, [+] System running normally
2025-10-29 13:56:25, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 7, Flipped 4181763936, [+] System running normally
2025-10-29 13:56:29, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 8, Flipped 4181763808, [+] System running normally
2025-10-29 13:56:31, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 9, Flipped 4181763552, [+] System running normally
2025-10-29 13:56:33, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 10, Flipped 4181763040, [+] System running normally
2025-10-29 13:56:35, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 11, Flipped 4181766112, [+] System running normally
2025-10-29 13:56:37, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 12, Flipped 4181768160, [+] System running normally
2025-10-29 13:56:39, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 13, Flipped 4181755872, [+] System running normally
2025-10-29 13:56:43, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 14, Flipped 4181780448, [+] System running normally
2025-10-29 13:56:45, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 15, Flipped 4181731296, [+] System running normally
2025-10-29 13:56:47, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 16, Flipped 4181829600, [+] System running normally
2025-10-29 13:56:49, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 17, Flipped 4181895136, [+] System running normally
2025-10-29 13:56:53, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 18, Flipped 4182026208, [+] System running normally
2025-10-29 13:56:55, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 19, Flipped 4182288352, [+] System running normally
2025-10-29 13:56:57, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 20, Flipped 4182812640, [+] System running normally
2025-10-29 13:57:01, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 21, Flipped 4183861216, [+] System running normally
2025-10-29 13:57:03, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 22, Flipped 4177569760, [+] System running normally
2025-10-29 13:57:07, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 23, Flipped 4190152672, [+] System running normally
2025-10-29 13:57:09, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 24, Flipped 4164986848, [+] System running normally
2025-10-29 13:57:11, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 25, Flipped 4215318496, [+] System running normally
2025-10-29 13:57:13, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 26, Flipped 4248872928, [+] System running normally
2025-10-29 13:57:15, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 27, Flipped 4047546336, [+] System running normally
2025-10-29 13:57:17, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 28, Flipped 3913328608, [+] System running normally
2025-10-29 13:57:21, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 29, Flipped 3644893152, [+] System running normally
2025-10-29 13:57:23, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 30, Flipped 3108022240, [+] System running normally
2025-10-29 13:57:25, Instruction: 0xffff800010af7548, Mem: 4181764064, Flipped bit 31, Flipped 2034280416, [+] System running normally
2025-10-29 13:57:27, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 0, Flipped 4181721888, [+] System running normally
2025-10-29 13:57:29, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 1, Flipped 4181721891, [+] System running normally
2025-10-29 13:57:31, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 2, Flipped 4181721893, [+] System running normally
2025-10-29 13:57:33, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 3, Flipped 4181721897, [+] System running normally
2025-10-29 13:57:35, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 4, Flipped 4181721905, [+] System running normally
2025-10-29 13:57:37, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 5, Flipped 4181721857, [+] System running normally
2025-10-29 13:57:39, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 6, Flipped 4181721953, [+] System running normally
2025-10-29 13:57:41, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 7, Flipped 4181722017, [+] System running normally
2025-10-29 13:57:43, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 8, Flipped 4181721633, [+] System running normally
2025-10-29 13:57:45, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 9, Flipped 4181721377, [+] System running normally
2025-10-29 13:57:47, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 10, Flipped 4181722913, [+] System running normally
2025-10-29 13:57:49, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 11, Flipped 4181723937, [+] System running normally
2025-10-29 13:57:51, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 12, Flipped 4181725985, [+] System running normally
2025-10-29 13:57:53, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 13, Flipped 4181730081, [+] System running normally
2025-10-29 13:57:55, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 14, Flipped 4181738273, [+] System running normally
2025-10-29 13:57:57, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 15, Flipped 4181754657, [+] System running normally
2025-10-29 13:58:01, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 16, Flipped 4181787425, [+] System running normally
2025-10-29 13:58:03, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 17, Flipped 4181852961, [+] System running normally
2025-10-29 13:58:05, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 18, Flipped 4181984033, [+] System running normally
2025-10-29 13:58:07, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 19, Flipped 4182246177, [+] System running normally
2025-10-29 13:58:09, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 20, Flipped 4182770465, [+] System running normally
2025-10-29 13:58:11, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 21, Flipped 4183819041, [+] System running normally
2025-10-29 13:58:15, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 22, Flipped 4177527585, [+] System running normally
2025-10-29 13:58:17, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 23, Flipped 4190110497, [+] System running normally
2025-10-29 13:58:19, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 24, Flipped 4164944673, [+] System running normally
2025-10-29 13:58:21, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 25, Flipped 4215276321, [+] System running normally
2025-10-29 13:58:23, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 26, Flipped 4248830753, [+] System running normally
2025-10-29 13:58:25, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 27, Flipped 4047504161, [+] System running normally
2025-10-29 13:58:27, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 28, Flipped 3913286433, [+] System running normally
2025-10-29 13:58:29, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 29, Flipped 3644850977, [+] System running normally
2025-10-29 13:58:31, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 30, Flipped 3107980065, [+] System running normally
2025-10-29 13:58:34, Instruction: 0xffff800010af754c, Mem: 4181721889, Flipped bit 31, Flipped 2034238241, [+] System running normally
2025-10-29 13:58:38, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 0, Flipped 3942711297, [+] System running normally
2025-10-29 13:58:40, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 1, Flipped 3942711298, [+] System running normally
2025-10-29 13:58:44, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 2, Flipped 3942711300, [+] System running normally
2025-10-29 13:58:46, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 3, Flipped 3942711304, [+] System running normally
2025-10-29 13:58:48, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 4, Flipped 3942711312, [+] System running normally
2025-10-29 13:58:52, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 5, Flipped 3942711328, [+] System running normally
2025-10-29 13:58:54, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 6, Flipped 3942711360, [+] System running normally
2025-10-29 13:58:56, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 7, Flipped 3942711424, [+] System running normally
2025-10-29 13:58:58, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 8, Flipped 3942711552, [+] System running normally
2025-10-29 13:59:02, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 9, Flipped 3942711808, [+] System running normally
2025-10-29 13:59:04, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 10, Flipped 3942712320, [+] System running normally
2025-10-29 13:59:06, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 11, Flipped 3942713344, [+] System running normally
2025-10-29 13:59:08, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 12, Flipped 3942715392, [+] System running normally
2025-10-29 13:59:10, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 13, Flipped 3942719488, [+] System running normally
2025-10-29 13:59:12, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 14, Flipped 3942727680, [+] System running normally
2025-10-29 13:59:14, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 15, Flipped 3942744064, [+] System running normally
2025-10-29 13:59:16, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 16, Flipped 3942645760, [+] System running normally
2025-10-29 13:59:18, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 17, Flipped 3942842368, [+] System running normally
2025-10-29 13:59:20, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 18, Flipped 3942973440, [+] System running normally
2025-10-29 13:59:22, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 19, Flipped 3943235584, [+] System running normally
2025-10-29 13:59:24, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 20, Flipped 3943759872, [+] System running normally
2025-10-29 13:59:26, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 21, Flipped 3944808448, [+] System running normally
2025-10-29 13:59:28, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 22, Flipped 3946905600, [+] System running normally
2025-10-29 13:59:30, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 23, Flipped 3951099904, [+] System running normally
2025-10-29 13:59:32, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 24, Flipped 3925934080, [+] System running normally
2025-10-29 13:59:34, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 25, Flipped 3909156864, [+] System running normally
2025-10-29 13:59:36, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 26, Flipped 4009820160, [+] System running normally
2025-10-29 13:59:38, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 27, Flipped 3808493568, [+] System running normally
2025-10-29 13:59:40, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 28, Flipped 4211146752, [+] System running normally
2025-10-29 13:59:42, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 29, Flipped 3405840384, [+] System running normally
2025-10-29 13:59:44, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 30, Flipped 2868969472, [+] System running normally
2025-10-29 13:59:46, Instruction: 0xffff800010af7550, Mem: 3942711296, Flipped bit 31, Flipped 1795227648, [+] System running normally
2025-10-29 13:59:48, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 0, Flipped 3531603968, [+] System running normally
2025-10-29 13:59:50, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 1, Flipped 3531603971, [+] System running normally
2025-10-29 13:59:52, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 2, Flipped 3531603973, [+] System running normally
2025-10-29 13:59:54, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 3, Flipped 3531603977, [+] System running normally
2025-10-29 13:59:56, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 4, Flipped 3531603985, [+] System running normally
2025-10-29 13:59:58, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 5, Flipped 3531604001, [+] System running normally
2025-10-29 14:00:02, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 6, Flipped 3531604033, [+] System running normally
2025-10-29 14:00:04, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 7, Flipped 3531604097, [+] System running normally
2025-10-29 14:00:06, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 8, Flipped 3531604225, [+] System running normally
2025-10-29 14:00:08, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 9, Flipped 3531604481, [+] System running normally
2025-10-29 14:00:10, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 10, Flipped 3531604993, [+] System running normally
2025-10-29 14:00:12, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 11, Flipped 3531606017, [+] System running normally
2025-10-29 14:00:14, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 12, Flipped 3531608065, [+] System running normally
2025-10-29 14:00:16, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 13, Flipped 3531612161, [+] System running normally
2025-10-29 14:00:18, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 14, Flipped 3531620353, [+] System running normally
2025-10-29 14:00:20, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 15, Flipped 3531636737, [+] System running normally
2025-10-29 14:00:22, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 16, Flipped 3531669505, [+] System running normally
2025-10-29 14:00:24, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 17, Flipped 3531735041, [+] System running normally
2025-10-29 14:00:26, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 18, Flipped 3531866113, [+] System running normally
2025-10-29 14:00:28, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 19, Flipped 3532128257, [+] System running normally
2025-10-29 14:00:30, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 20, Flipped 3532652545, [+] System running normally
2025-10-29 14:00:32, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 21, Flipped 3533701121, [+] System running normally
2025-10-29 14:00:34, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 22, Flipped 3535798273, [+] System running normally
2025-10-29 14:00:36, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 23, Flipped 3523215361, [+] System running normally
2025-10-29 14:00:38, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 24, Flipped 3548381185, [+] System running normally
2025-10-29 14:00:40, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 25, Flipped 3498049537, [+] System running normally
2025-10-29 14:00:42, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 26, Flipped 3598712833, [+] System running normally
2025-10-29 14:00:44, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 27, Flipped 3665821697, [+] System running normally
2025-10-29 14:00:48, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 28, Flipped 3263168513, [+] System running normally
2025-10-29 14:00:50, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 29, Flipped 4068474881, [+] System running normally
2025-10-29 14:00:53, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 30, Flipped 2457862145, [+] System running normally
2025-10-29 14:00:55, Instruction: 0xffff800010af7554, Mem: 3531603969, Flipped bit 31, Flipped 1384120321, [+] System running normally
2025-10-29 14:00:57, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 0, Flipped 1409288512, [+] System running normally
2025-10-29 14:00:59, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 1, Flipped 1409288515, [+] System running normally
2025-10-29 14:01:01, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 2, Flipped 1409288517, [+] System running normally
2025-10-29 14:01:03, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 3, Flipped 1409288521, [+] System running normally
2025-10-29 14:01:05, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 4, Flipped 1409288529, [+] System running normally
2025-10-29 14:01:07, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 5, Flipped 1409288545, [+] System running normally
2025-10-29 14:01:09, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 6, Flipped 1409288449, [+] System running normally
2025-10-29 14:01:11, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 7, Flipped 1409288641, [+] System running normally
2025-10-29 14:01:13, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 8, Flipped 1409288257, [+] System running normally
2025-10-29 14:01:15, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 9, Flipped 1409289025, [+] System running normally
2025-10-29 14:01:19, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 10, Flipped 1409289537, [+] System running normally
2025-10-29 14:01:21, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 11, Flipped 1409286465, [+] System running normally
2025-10-29 14:01:23, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 12, Flipped 1409292609, [+] System running normally
2025-10-29 14:01:25, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 13, Flipped 1409296705, [+] System running normally
2025-10-29 14:01:27, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 14, Flipped 1409304897, [+] System running normally
2025-10-29 14:01:29, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 15, Flipped 1409321281, [+] System running normally
2025-10-29 14:01:31, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 16, Flipped 1409354049, [+] System running normally
2025-10-29 14:01:33, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 17, Flipped 1409419585, [+] System running normally
2025-10-29 14:01:35, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 18, Flipped 1409550657, [+] System running normally
2025-10-29 14:01:37, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 19, Flipped 1409812801, [+] System running normally
2025-10-29 14:01:39, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 20, Flipped 1410337089, [+] System running normally
2025-10-29 14:01:41, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 21, Flipped 1411385665, [+] System running normally
2025-10-29 14:01:43, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 22, Flipped 1413482817, [+] System running normally
2025-10-29 14:01:45, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 23, Flipped 1417677121, [+] System running normally
2025-10-29 14:01:47, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 24, Flipped 1426065729, [+] System running normally
2025-10-29 14:01:49, Instruction: 0xffff800010af7558, Mem: 1409288513, Flipped bit 25, Flipped 1442842945, [+] System running normally
